bag_ts,header_stamp,x,y,vx,vy,wz
1780294820.376845121,1780294820.368041992,-214.02116076704303,-143.95132495236163,1.4733633393030634,0.0,0.06589987630017449
1780294820.389796734,1780294820.381191254,-214.01498545494812,-143.92196558940782,1.4930490537274628,0.0,0.06650574295227979
1780294820.407492161,1780294820.398010492,-214.00767753534305,-143.88917147835886,1.504849932972827,0.0,0.06541062243478456
1780294820.427999496,1780294820.417989254,-213.9979065852866,-143.84374496071553,1.5101857084274184,0.0,0.06121171840231855
1780294820.458587646,1780294820.437997103,-213.9878181920076,-143.79598854376357,1.5130345027995442,0.0,0.0691535633332581
1780294820.478018999,1780294820.461685419,-213.9771266512055,-143.74487784625512,1.5136317069974699,0.0,0.06915356337018193
1780294820.526161671,1780294820.492290735,-213.9641408185991,-143.68308368317372,1.548115956604215,0.0,0.07200914980484341
1780294820.546929121,1780294820.531838179,-213.94819973279672,-143.60711205973354,1.5535439665316213,0.0,0.07200914980949646
1780294820.555002928,1780294820.547016859,-213.9412506014033,-143.57316683355282,1.603835974923711,0.0,0.062175584951706185
1780294820.566276312,1780294820.557983637,-213.93582055368995,-143.5466777105862,1.6176978076910447,0.0,0.07310200410142893
1780294820.595709801,1780294820.586098909,-213.92344646712561,-143.48675229694706,1.6257070139617145,0.0,0.07523805492639621
1780294820.621028185,1780294820.598425865,-213.91639288563266,-143.45124729168904,1.6459751711382706,0.0,0.06950393639711493
1780294820.633177519,1780294820.621762276,-213.90634852633153,-143.40152245574532,1.6509523338844678,0.0,0.06950393638365315
1780294820.647914648,1780294820.638555050,-213.89749104945258,-143.35601040537264,1.6603400564668207,0.0,0.07723876147642608
1780294820.673862934,1780294820.658004522,-213.88667512701272,-143.29976954319156,1.6651072190250835,0.0,0.07843852553587377
1780294820.698754072,1780294820.680323124,-213.8755658977438,-143.24182719215258,1.6776841227533967,0.0,0.07500582081995769
1780294820.716112614,1780294820.702751875,-213.86467618761273,-143.18412704109568,1.6823171886345758,0.0,0.07500582080311768
1780294820.733101606,1780294820.719649792,-213.85600139344325,-143.13674819558642,1.6961185778983772,0.0,0.08387282212757552
1780294820.750921249,1780294820.738637209,-213.84697569337033,-143.0876753332276,1.7115629681165805,0.0,0.09868844830045066
1780294820.767750502,1780294820.759565353,-213.83798261329747,-143.0390369548054,1.7312402198987662,0.0,0.09323298679000641
1780294820.793505669,1780294820.779523373,-213.8286111591888,-142.98746494982427,1.7435090400252697,0.0,0.07275136616377247
1780294820.816310883,1780294820.798670769,-213.81955910078565,-142.93702404833144,1.7504074902671622,0.0,0.05834147656086096
1780294820.829825878,1780294820.818836212,-213.80978118646993,-142.88165847593598,1.7655420965631392,0.0,0.08771425876082205
1780294820.851784706,1780294820.838538885,-213.79974688035009,-142.82347103774364,1.776279487119934,0.0,0.09761788754492577
1780294820.901137114,1780294820.866873980,-213.78673148471938,-142.74711296699024,1.7874977215590313,0.0,0.08585645508352777
1780294820.919698954,1780294820.909565210,-213.7699385032541,-142.64756185547014,1.84340480318838,0.0,0.11665653832714665
1780294820.944881678,1780294820.925521135,-213.76220618967264,-142.59930999286996,1.8498099974425644,0.0,0.11665653834891754
1780294820.958269119,1780294820.947019339,-213.75288338302008,-142.54056766663177,1.8498099974425646,0.0,0.11665653834891754
1780294820.979783535,1780294820.965024948,-213.74547642980278,-142.4935073218905,1.8745016756355888,0.0,0.07315315264751765
1780294820.994630098,1780294820.981991053,-213.73869045341667,-142.45025363327653,1.8812303657207854,0.0,0.07315315245979398
1780294821.006219625,1780294820.998013496,-213.73273893123772,-142.4120409137688,1.8922435245155937,0.0,0.09637335742362083
1780294821.025921822,1780294821.018157482,-213.72373941227178,-142.35337308794033,1.8941735598704839,0.0,0.1180679793810862
1780294821.051167488,1780294821.038001299,-213.73797331818315,-142.3995786434468,1.877602507127088,0.0,0.09924610715024285
1780294821.111593485,1780294821.068346977,-213.75575339216843,-142.45320561381268,1.8805719186565943,0.0,0.06722107008102268
1780294821.124764442,1780294821.114374638,-213.76135264586065,-142.4412783497007,1.9454002423247998,0.0,0.10857426552566493
1780294821.138317585,1780294821.127080917,-213.7709149544571,-142.46801582882603,1.9520026509176245,0.0,0.10857426555091379
1780294821.151917458,1780294821.141191483,-213.77629971266623,-142.47853577379715,1.954636520977657,0.0,0.10491037230805825
1780294821.170531511,1780294821.158240080,-213.77640212637803,-142.46169297929885,1.9580796320675515,0.0,0.09939744110543126
1780294821.193560600,1780294821.177983284,-213.77305174958488,-142.4267953958894,1.9546051341150885,0.0,0.12346004911994107
1780294821.213595390,1780294821.198132515,-213.76908689348681,-142.3885583460614,1.9480634206694287,0.0,0.1315779060218413
1780294821.229895115,1780294821.218385696,-213.7645656802584,-142.34651166578138,1.9443346656227551,0.0,0.13310059559837728
1780294821.257512093,1780294821.238649845,-213.75966436885724,-142.30039458991834,1.9455930949638376,0.0,0.13941865605051543
1780294821.272499800,1780294821.259067774,-213.75448462646088,-142.2543127191674,1.9463420833581933,0.0,0.13941865607433523
1780294821.295250893,1780294821.278372765,-213.74934770230092,-142.20949425718302,1.9467198347974384,0.0,0.11194790831551739
1780294821.310501814,1780294821.298291683,-213.7442257755393,-142.16474812595598,1.9468221526236262,0.0,0.1119479082128443
1780294821.329657793,1780294821.317987680,-213.73813812143305,-142.11449811137595,1.957186580098236,0.0,0.08532226243964044
1780294821.357307196,1780294821.338498354,-213.73116461054158,-142.0587632597589,1.9623075992703034,0.0,0.07825012368579061
1780294821.370803595,1780294821.359925985,-213.72437367933014,-142.0030711079633,1.9631546852447337,0.0,0.07825012362940506
1780294821.395104885,1780294821.379434347,-213.71800332952552,-141.95063322525942,1.9706796441177479,0.0,0.06669807359961125
1780294821.407299519,1780294821.398863077,-213.71194521311764,-141.8997490033684,1.9741816988409215,0.0,0.06776916153270349
1780294821.424910545,1780294821.417967796,-213.70609592495614,-141.8493838275894,1.9709008694504402,0.0,0.07442514173154814
1780294821.449208021,1780294821.438389540,-213.69960266943474,-141.7933407890655,1.967931593949568,0.0,0.09947026283760169
1780294821.469099283,1780294821.458016157,-213.69287432584593,-141.73479413224155,1.9456392819933255,0.0,0.09760876360189774
1780294821.493538857,1780294821.484248877,-213.6848166917846,-141.66196635047027,1.9328212803761056,0.0,0.09800643346715814
1780294821.517645836,1780294821.497966290,-213.67897583674483,-141.6100966527652,1.9211848821167183,0.0,0.11017098311933785
1780294821.537584305,1780294821.519824266,-213.67215812558308,-141.54580048383022,1.9206601889319248,0.0,0.12186906297194088
1780294821.566271305,1780294821.538638830,-213.66698656041916,-141.49427005868293,1.9215540998283012,0.0,0.12186906311615558
1780294821.585552692,1780294821.570351362,-213.65971971024751,-141.41785213329837,1.965761547641426,0.0,0.11765149203900252
1780294821.592141867,1780294821.584359407,-213.65617441204822,-141.3800208183495,1.972974470669436,0.0,0.1176514920319032
1780294821.613510609,1780294821.600080013,-213.65197021818489,-141.33553589301977,1.984952596636013,0.0,0.12202219908087347
1780294821.634725809,1780294821.618805885,-213.64767756130186,-141.28776566841054,1.9900991538377242,0.0,0.12202219913254189
1780294821.652163029,1780294821.637991667,-213.64300760339069,-141.23553250135498,1.9946205410953946,0.0,0.13283384865592385
1780294821.676642895,1780294821.658476830,-213.63826959056962,-141.18078682313444,1.97554836080259,0.0,0.12925373644605156
1780294821.686756134,1780294821.678128242,-213.6334775786213,-141.1246042825915,1.9672707206426563,0.0,0.11375670553596053
1780294821.714715004,1780294821.699214697,-213.62859692775234,-141.06465115587503,1.9498844230739245,0.0,0.0979048227848242
1780294821.742131710,1780294821.731881618,-213.62244004966786,-140.9833029679283,1.9432379783024392,0.0,0.09790482264092971
1780294821.760720968,1780294821.753008366,-213.61806366078218,-140.92432972146648,1.9231939095732398,0.0,0.17548701162921646
1780294821.771638632,1780294821.763599396,-213.6154714698693,-140.8892958500376,1.9194545601205866,0.0,0.1754870117482601
1780294821.798289299,1780294821.778023958,-213.6124862316578,-140.84631854799161,1.9165914346276738,0.0,0.13678247753199554
1780294821.807408810,1780294821.803415537,-213.60908378907436,-140.7894440164894,1.9156994154750109,0.0,0.13678247744013566
1780294821.829716921,1780294821.818033457,-213.6061662733827,-140.74361039981986,1.9334282629312238,0.0,0.1804832426008201
1780294821.852675200,1780294821.838077307,-213.60255268986324,-140.68251253842126,1.9411527436314817,0.0,0.14551404586376193
1780294821.872250557,1780294821.858029604,-213.59885202600023,-140.61800264768615,1.9466749582112322,0.0,0.11982955023681567
1780294821.895652294,1780294821.886322260,-213.59472377803013,-140.53772583381328,1.9446039575582803,0.0,0.14037278317355062
1780294821.910179377,1780294821.897993326,-213.59184301585296,-140.4866597908352,1.9413798584443804,0.0,0.1683644537877861
1780294821.931566000,1780294821.918000460,-213.58886015658655,-140.42353395620478,1.9353535821236523,0.0,0.15714651582294553
1780294821.955735207,1780294821.947513342,-213.58608108958651,-140.35025881522122,1.933550171438223,0.0,0.15714651579522906
1780294821.988497257,1780294821.972277880,-213.5830936676909,-140.28114291991724,1.8899078573715828,0.0,0.16218969040923414
1780294821.999648571,1780294821.992740154,-213.5808165136892,-140.22506827734526,1.8818025803061371,0.0,0.16218969041553946
1780294822.029805183,1780294822.017212868,-213.57788085145214,-140.15545546503594,1.868764516410665,0.0,0.14554120857612113
1780294822.038044214,1780294822.031715393,-213.57571293293697,-140.10941798162307,1.865772999909804,0.0,0.14554120854576075
1780294822.053520203,1780294822.041669130,-213.5772503147797,-140.11923218291116,1.85743447563383,0.0,0.14030351582406989
1780294822.074035168,1780294822.058019638,-213.5818363939684,-140.15727224518972,1.8538012523301355,0.0,0.1351950282792191
1780294822.092429876,1780294822.081182003,-213.5879039077862,-140.20530461867676,1.851749619845977,0.0,0.149937272457611
1780294822.113299847,1780294822.101423264,-213.59355328651574,-140.25574261249312,1.8493776652589164,0.0,0.1499372725855304
1780294822.134307384,1780294822.127139330,-213.59743398073047,-140.27318888551147,1.8461791362379063,0.0,0.13282732691903454
1780294822.147220850,1780294822.138107538,-213.60014240655246,-140.29854204759113,1.8456456867689464,0.0,0.13282732688611434
1780294822.168733597,1780294822.161958456,-213.6021553869532,-140.29280712014415,1.8411436902927887,0.0,0.1427876123649
1780294822.197510242,1780294822.189289570,-213.60365438782955,-140.2737769376377,1.8365639882760834,0.0,0.15674735143769641
1780294822.210263491,1780294822.199975967,-213.60441001861375,-140.2735833920562,1.8252483738826666,0.0,0.14440282705319016
1780294822.243137598,1780294822.225829124,-213.60518194170047,-140.24202038948278,1.817182245691537,0.0,0.13022962531322074
1780294822.255508661,1780294822.243252754,-213.60560346392865,-140.2194500875677,1.8146314190971626,0.0,0.13022962502532404
1780294822.273452044,1780294822.259900808,-213.60598667029342,-140.19196365871272,1.8172276025060343,0.0,0.15210575842673082
1780294822.284010887,1780294822.277981281,-213.60646712791342,-140.15710361531652,1.8183534849660206,0.0,0.13700521940615476
1780294822.315133810,1780294822.308215380,-213.60736162819202,-140.09822331301018,1.8319486304655368,0.0,0.1291555357567745
1780294822.335683107,1780294822.320277452,-213.60765979688856,-140.07102092353134,1.8378017667689708,0.0,0.13384853395717605
1780294822.348479033,1780294822.341711998,-213.60842961276072,-140.02765481050903,1.8378753240590464,0.0,0.1338485339809946
1780294822.382159948,1780294822.360728502,-213.60903601991774,-139.98653995755058,1.809329699044194,0.0,0.13240484687648243
1780294822.403481483,1780294822.391636848,-213.61024249962733,-139.92284563458114,1.8005570570220844,0.0,0.13240484686910114
1780294822.414706945,1780294822.402649879,-213.61055085498165,-139.8973379903794,1.7510769609008117,0.0,0.12675119729046574
1780294822.429029465,1780294822.421761274,-213.61111847761947,-139.85102969727848,1.7417204110635853,0.0,0.12675119725399128
1780294822.452999353,1780294822.439358473,-213.61145240532613,-139.80129663488475,1.7339797952552032,0.0,0.139432332965964
1780294822.471308708,1780294822.458707333,-213.6121633348429,-139.75340705204277,1.7286032318879676,0.0,0.11898121359537933
1780294822.488609552,1780294822.478620529,-213.61318236146928,-139.70684482047255,1.7437247036363994,0.0,0.10749991948717465
1780294822.507941961,1780294822.499413729,-213.61441662767598,-139.6593788973027,1.756733045388201,0.0,0.11902877230598055
1780294822.533087969,1780294822.521844149,-213.61611718109583,-139.61442254554322,1.7619007574005243,0.0,0.1352767453365722
1780294822.543769598,1780294822.537983656,-213.61754410187115,-139.58629420845685,1.7512853396941777,0.0,0.13048408190863237
1780294822.562530041,1780294822.558398247,-213.6194145646407,-139.55089686828916,1.744005130454496,0.0,0.1271127862980157
1780294822.584164619,1780294822.580852509,-213.62153228264756,-139.51271540261766,1.7182594913733984,0.0,0.13713131478046361
1780294822.606367111,1780294822.600209713,-213.62341787981066,-139.48053176067242,1.6920193250412154,0.0,0.1409225958273229
1780294822.624009848,1780294822.618510246,-213.62528435554978,-139.45007830768384,1.6807654831436496,0.0,0.13895078033102232
1780294822.644393444,1780294822.638976097,-213.6274571360672,-139.41603465278789,1.6733538630139104,0.0,0.1342345717405814
1780294822.663331270,1780294822.658234358,-213.62960102703613,-139.3838278206414,1.6765023627631563,0.0,0.12462901590418234
1780294822.686288834,1780294822.681794167,-213.63233112958423,-139.3442422872756,1.6804749229332847,0.0,0.11749567638434885
1780294822.704439163,1780294822.698047161,-213.6343113640995,-139.31663707012487,1.693106879775286,0.0,0.11445461682506149
1780294822.727020025,1780294822.718008041,-213.6368023984674,-139.2828003337382,1.6954458498189637,0.0,0.11853376371769783
1780294822.751734734,1780294822.746933937,-213.64051604468602,-139.23394259910737,1.6947485573646193,0.0,0.11853376386098284
1780294822.806107998,1780294822.793642521,-213.6466831827123,-139.15639010458403,1.673575913971999,0.0,0.1230465015444637
1780294822.813468456,1780294822.808789492,-213.6487461602302,-139.13224717467918,1.6364448675649665,0.0,0.12522048989259446
