bag_ts,header_stamp,longitudinal_velocity
1780294815.864652872,1780294815.864017010,1.659000039100647
1780294815.886521816,1780294815.886242628,1.6790000200271606
1780294815.902009010,1780294815.901312828,1.6790000200271606
1780294815.921129942,1780294815.919269800,1.6970000267028809
1780294815.947427034,1780294815.944901466,1.7139999866485596
1780294815.967355251,1780294815.966707230,1.7139999866485596
1780294815.979776859,1780294815.978760481,1.7259999513626099
1780294816.003104210,1780294816.002220869,1.7259999513626099
1780294816.028757572,1780294816.026857376,1.7259999513626099
1780294816.041182518,1780294816.040291548,1.7259999513626099
1780294816.064267635,1780294816.063391209,1.7259999513626099
1780294816.086178780,1780294816.085381746,1.725000023841858
1780294816.108044624,1780294816.107727289,1.722000002861023
1780294816.122059345,1780294816.120065928,1.722000002861023
1780294816.144506693,1780294816.144072771,1.722000002861023
1780294816.168516397,1780294816.167177677,1.7170000076293945
1780294816.180249691,1780294816.179570913,1.7170000076293945
1780294816.204208612,1780294816.203428745,1.7089999914169312
1780294816.226083755,1780294816.225871563,1.6929999589920044
1780294816.239787102,1780294816.239586592,1.6929999589920044
1780294816.266288519,1780294816.261784554,1.6829999685287476
1780294816.288092375,1780294816.284132957,1.6829999685287476
1780294816.305424929,1780294816.297780275,1.680999994277954
1780294816.324290276,1780294816.322397470,1.684999942779541
1780294816.345642567,1780294816.344973326,1.684999942779541
1780294816.366914511,1780294816.366717815,1.690999984741211
1780294816.380965948,1780294816.378912926,1.690000057220459
1780294816.402471542,1780294816.401847124,1.690000057220459
1780294816.426162481,1780294816.425447226,1.684999942779541
1780294816.439131021,1780294816.438385725,1.680999994277954
1780294816.462012291,1780294816.461760759,1.680999994277954
1780294816.484239578,1780294816.483727932,1.684999942779541
1780294816.510764837,1780294816.505922079,1.6799999475479126
1780294816.520402193,1780294816.519691706,1.6799999475479126
1780294816.544116020,1780294816.543581963,1.6770000457763672
1780294816.563142776,1780294816.558719635,1.6770000457763672
1780294816.580971479,1780294816.580381393,1.6729999780654907
1780294816.602964640,1780294816.602387905,1.6759999990463257
1780294816.625306845,1780294816.624601603,1.6759999990463257
1780294816.650649309,1780294816.647044182,1.6829999685287476
1780294816.663803577,1780294816.660760403,1.687999963760376
1780294816.691693068,1780294816.690960407,1.687999963760376
1780294816.703454733,1780294816.703215599,1.690999984741211
1780294816.727734566,1780294816.726949930,1.6820000410079956
1780294816.742064238,1780294816.738719463,1.6820000410079956
1780294816.765486717,1780294816.761924982,1.6740000247955322
1780294816.785182476,1780294816.784871578,1.6740000247955322
1780294816.808313370,1780294816.806876898,1.6749999523162842
1780294816.831521749,1780294816.821232319,1.6959999799728394
1780294816.846345186,1780294816.844321489,1.6959999799728394
1780294816.869612932,1780294816.867380381,1.7020000219345093
1780294816.880627394,1780294816.880238771,1.7039999961853027
1780294816.904122591,1780294816.903589010,1.7039999961853027
1780294816.927393198,1780294816.927152157,1.6979999542236328
1780294816.939032078,1780294816.938646078,1.6759999990463257
1780294816.963492393,1780294816.961540937,1.6759999990463257
1780294816.983994722,1780294816.983454227,1.6649999618530273
1780294817.006136656,1780294817.005765915,1.6260000467300415
1780294817.018598795,1780294817.018042326,1.6260000467300415
1780294817.041616917,1780294817.040896416,1.5770000219345093
1780294817.064519882,1780294817.062382936,1.5770000219345093
1780294817.085335970,1780294817.084700346,1.5490000247955322
1780294817.098202705,1780294817.097921848,1.5920000076293945
1780294817.122625828,1780294817.121392250,1.5920000076293945
1780294817.146374226,1780294817.145294428,1.628999948501587
1780294817.169011354,1780294817.167941093,1.590999960899353
1780294817.181281567,1780294817.180951595,1.590999960899353
1780294817.203879118,1780294817.203550100,1.5449999570846558
1780294817.221107244,1780294817.220734835,1.4579999446868896
1780294817.245073795,1780294817.243056297,1.4579999446868896
1780294817.266509771,1780294817.265058279,1.4149999618530273
1780294817.291342974,1780294817.286788702,1.4149999618530273
1780294817.302644253,1780294817.299281120,1.371999979019165
1780294817.325024366,1780294817.322656870,1.2949999570846558
1780294817.347341776,1780294817.344293118,1.2949999570846558
1780294817.368223190,1780294817.366925478,1.24399995803833
1780294817.380468607,1780294817.378363609,1.1770000457763672
1780294817.401467562,1780294817.401039600,1.1770000457763672
1780294817.425558329,1780294817.424562931,1.128999948501587
1780294817.447928429,1780294817.446370363,1.0490000247955322
1780294817.460706949,1780294817.458458424,1.0490000247955322
1780294817.482137442,1780294817.481008768,0.9789999723434448
1780294817.504150391,1780294817.503029346,0.9789999723434448
1780294817.521246910,1780294817.519023657,0.9319999814033508
1780294817.542280674,1780294817.541813135,0.8560000061988831
1780294817.567298889,1780294817.563509226,0.8560000061988831
1780294817.587564707,1780294817.587286711,0.8119999766349792
1780294817.602294922,1780294817.601541758,0.7459999918937683
1780294817.625543356,1780294817.625351191,0.7459999918937683
1780294817.648025274,1780294817.647550821,0.7200000286102295
1780294817.659605503,1780294817.659445286,0.6359999775886536
1780294817.682763338,1780294817.681739569,0.6359999775886536
1780294817.705699921,1780294817.705110312,0.6029999852180481
1780294817.718679905,1780294817.718093395,0.5180000066757202
1780294817.741445303,1780294817.740219355,0.5180000066757202
1780294817.765208721,1780294817.764902830,0.42800000309944153
1780294817.788590908,1780294817.786248684,0.42800000309944153
1780294817.802763939,1780294817.798230648,0.3880000114440918
1780294817.822827816,1780294817.820951462,0.3709999918937683
1780294817.844630241,1780294817.842909575,0.3709999918937683
1780294817.868891239,1780294817.864993572,0.35199999809265137
1780294817.887342930,1780294817.886628389,0.31200000643730164
1780294817.899155617,1780294817.898197889,0.31200000643730164
1780294817.922736645,1780294817.922018290,0.29100000858306885
1780294817.947164774,1780294817.943494081,0.2619999945163727
1780294817.967167377,1780294817.966337919,0.2619999945163727
1780294817.980780125,1780294817.978464603,0.23800000548362732
1780294818.013482809,1780294818.000731230,0.20999999344348907
1780294818.024372101,1780294818.023366213,0.20999999344348907
1780294818.047252655,1780294818.046050072,0.19499999284744263
1780294818.060887098,1780294818.058284998,0.1979999989271164
1780294818.084162712,1780294818.083728790,0.1979999989271164
1780294818.106231689,1780294818.105851412,0.20499999821186066
1780294818.128394842,1780294818.127847433,0.20499999821186066
1780294818.139596462,1780294818.139209509,0.21199999749660492
1780294818.161949396,1780294818.161407232,0.2370000034570694
1780294818.184350252,1780294818.183971167,0.2370000034570694
1780294818.200385571,1780294818.198101759,0.24500000476837158
1780294818.221755743,1780294818.220824480,0.2590000033378601
1780294818.244813204,1780294818.243540525,0.2590000033378601
1780294818.266942501,1780294818.266490459,0.26499998569488525
1780294818.279958963,1780294818.278555155,0.22499999403953552
1780294818.302170038,1780294818.300530910,0.22499999403953552
1780294818.324172974,1780294818.323256016,0.2029999941587448
1780294818.345829248,1780294818.345427036,0.21400000154972076
1780294818.368042707,1780294818.367360353,0.21400000154972076
1780294818.379809856,1780294818.379247189,0.23899999260902405
1780294818.401997089,1780294818.401503563,0.25999999046325684
1780294818.427882910,1780294818.427347422,0.25999999046325684
1780294818.442970753,1780294818.442576885,0.25699999928474426
1780294818.467002153,1780294818.466686487,0.2770000100135803
1780294818.479053974,1780294818.478416204,0.2770000100135803
1780294818.501124620,1780294818.500265598,0.29600000381469727
1780294818.527766228,1780294818.526795864,0.29600000381469727
1780294818.539405823,1780294818.539147854,0.3370000123977661
1780294818.562358618,1780294818.561339140,0.3400000035762787
1780294818.586857319,1780294818.586553574,0.3400000035762787
1780294818.599447966,1780294818.598289728,0.3409999907016754
1780294818.622757673,1780294818.621779203,0.38100001215934753
1780294818.643565416,1780294818.643235922,0.38100001215934753
1780294818.666550159,1780294818.666300297,0.38999998569488525
1780294818.682449818,1780294818.678567171,0.4099999964237213
1780294818.702648878,1780294818.701256990,0.4099999964237213
1780294818.724915028,1780294818.723910809,0.42800000309944153
1780294818.747197628,1780294818.746840239,0.4490000009536743
1780294818.762495995,1780294818.761395693,0.4490000009536743
1780294818.784999132,1780294818.783561707,0.4659999907016754
1780294818.806433678,1780294818.805776119,0.4659999907016754
1780294818.819899797,1780294818.819084644,0.4959999918937683
1780294818.844429255,1780294818.844210863,0.5130000114440918
1780294818.858263969,1780294818.857989550,0.5130000114440918
1780294818.880465508,1780294818.880287409,0.527999997138977
1780294818.902726173,1780294818.902477264,0.550000011920929
1780294818.925677538,1780294818.924463511,0.550000011920929
1780294818.949509144,1780294818.946488857,0.5630000233650208
1780294818.961072683,1780294818.958296299,0.5910000205039978
1780294818.981000185,1780294818.980540514,0.5910000205039978
1780294819.002770424,1780294819.002378702,0.609000027179718
1780294819.026187658,1780294819.024644613,0.6309999823570251
1780294819.047555685,1780294819.046251774,0.6309999823570251
1780294819.058544397,1780294819.058249950,0.6460000276565552
1780294819.081105947,1780294819.080607414,0.6759999990463257
1780294819.103303909,1780294819.102606535,0.6759999990463257
1780294819.126613379,1780294819.126149654,0.6909999847412109
1780294819.138965607,1780294819.138320923,0.6909999847412109
1780294819.162827969,1780294819.160271645,0.718999981880188
1780294819.184224129,1780294819.183872700,0.7490000128746033
1780294819.199535131,1780294819.198600531,0.7490000128746033
1780294819.221901894,1780294819.221158743,0.7680000066757202
1780294819.243979216,1780294819.243596077,0.7929999828338623
1780294819.266260147,1780294819.265317678,0.7929999828338623
1780294819.288286209,1780294819.287519455,0.8050000071525574
1780294819.302431345,1780294819.299364328,0.8370000123977661
1780294819.321883202,1780294819.321415424,0.8370000123977661
1780294819.343905449,1780294819.343476534,0.8529999852180481
1780294819.368185759,1780294819.367668152,0.8820000290870667
1780294819.382267475,1780294819.379635096,0.8820000290870667
1780294819.402255058,1780294819.401682854,0.890999972820282
1780294819.423540831,1780294819.423372030,0.890999972820282
1780294819.445502043,1780294819.445313692,0.9259999990463257
1780294819.468480349,1780294819.467690945,0.9580000042915344
1780294819.489698172,1780294819.482207775,0.9580000042915344
1780294819.498942137,1780294819.498301983,0.968999981880188
1780294819.521771431,1780294819.520326614,0.9919999837875366
1780294819.545907021,1780294819.543180227,0.9919999837875366
1780294819.569389343,1780294819.566009283,1.0
1780294819.588509321,1780294819.587265015,1.0299999713897705
1780294819.601398945,1780294819.599617958,1.0299999713897705
1780294819.622521639,1780294819.621777058,1.0410000085830688
1780294819.646156549,1780294819.644118547,1.0410000085830688
1780294819.666624069,1780294819.666331291,1.0789999961853027
1780294819.679767847,1780294819.678941011,1.0809999704360962
1780294819.703246355,1780294819.701415062,1.0809999704360962
1780294819.724298716,1780294819.723326683,1.1080000400543213
1780294819.745712757,1780294819.745337248,1.1180000305175781
1780294819.772926807,1780294819.767338991,1.1180000305175781
1780294819.781637192,1780294819.779203176,1.13100004196167
1780294819.803027630,1780294819.801204920,1.1629999876022339
1780294819.823519707,1780294819.823276758,1.1629999876022339
1780294819.845311165,1780294819.845122576,1.1699999570846558
1780294819.869711161,1780294819.869295597,1.1959999799728394
1780294819.881531477,1780294819.881281376,1.1959999799728394
1780294819.903952837,1780294819.903756142,1.2039999961853027
1780294819.925695181,1780294819.925450563,1.2039999961853027
1780294819.938853264,1780294819.938530207,1.2319999933242798
1780294819.965285778,1780294819.961678028,1.2450000047683716
1780294819.984023809,1780294819.983668566,1.2450000047683716
